order_id,product_category,customer_state,order_purchase_timestamp,order_price,order_freight,delivery_days,review_score
05bf7a31e9d3eecf93db6a8e4508ed8a,cool_stuff,MG,2018-03-02 13:11:03,35.0,19.84,11,5.0
05bfcf9e287cad216cadb8a850f8db5c,perfumery,SP,2016-10-06 10:47:15,499.8,35.18,32,5.0
05c12734a5d14a9b9528b3eb84f30e50,computers_accessories,BA,2017-05-15 17:50:19,38.9,15.79,18,5.0
05c163d46637e5c0c23a0075dc1c854c,telephony,ES,2017-07-08 10:52:02,35.49,30.19,11,3.0
05c1808ab7242e387b4947245e0c0649,fashion_bags_accessories,RJ,2017-03-08 16:49:01,49.0,14.52,12,5.0
05c30545ba4331e04ae0de1523bb41f4,computers_accessories,RJ,2017-09-04 12:24:46,28.3,16.11,11,5.0
05c32785b5245ab31eb5bc6b0d41f698,musical_instruments,MG,2018-05-12 22:16:52,1990.0,125.05,24,4.0
05c32a488871489caad8b008dc77b890,toys,CE,2017-07-23 15:26:19,499.0,25.81,18,5.0
05c3b5a011d47cd6cd88d4c5d6c15b90,sports_leisure,PR,2017-07-03 16:21:43,99.0,17.94,4,5.0
05c44e3898cc7d836584bfaaa36d0017,sports_leisure,SP,2017-03-31 01:33:15,59.0,20.73,12,5.0
05c491d6be497dcfa89fdb1f9eb41004,cool_stuff,MG,2017-11-21 15:12:42,139.9,16.74,7,5.0
05c5ce6594030e91bb9de44352d0ff05,watches_gifts,GO,2017-08-31 19:28:56,179.9,16.01,13,5.0
05c5e3014f8ec516123fd4c74f49b051,health_beauty,RJ,2017-12-01 11:14:08,27.99,14.1,18,5.0
05c5f6468206cec16a8c99f231bbbe86,watches_gifts,PR,2018-04-29 21:30:34,143.0,18.88,8,3.0
05c5fe623dddb59ad7462d5adf24885f,pet_shop,SC,2017-07-05 14:59:51,144.9,21.5,12,5.0
05c60320bb28437325f2d6d67467d93c,kitchen_dining_laundry_garden_furniture,RJ,2017-11-28 16:07:15,229.0,106.31,29,3.0
05c7aa3928dd1b25667ba59cdc277505,bed_bath_table,SP,2018-06-12 08:19:14,182.6,53.88,13,1.0
05c7d88e9c05e1fa1428f1ff2dcc29da,toys,SP,2016-10-07 02:41:42,128.9,16.04,27,5.0
05c882a9c704a528bfbaa15fd8805d43,telephony,PI,2018-01-12 18:30:01,19.9,21.15,17,5.0
05c8ada178f3ab074886530731749bd5,cool_stuff,MG,2018-03-29 23:18:04,179.99,18.84,13,1.0
05ca3bba2e4c3bc5c601b57af96cf3cf,toys,RS,2017-01-27 14:24:28,66.99,18.0,26,5.0
05cb67bde9e73ef4ed72519d1497e006,sports_leisure,DF,2017-03-20 09:54:19,289.0,19.45,4,4.0
05cb96d379b1a3df48333ecaa572bf26,construction_tools_construction,SP,2018-08-22 13:49:40,55.9,8.55,5,4.0
05ccdfa84392875afc23c1ae9f014ce4,auto,SP,2018-04-14 13:04:25,121.8,33.54,11,2.0
05cd5649410dd46b0467669ff19e294b,computers_accessories,RJ,2018-03-03 18:35:13,149.0,40.37,16,3.0
05cd95d42f28b378b5abde39c13473df,telephony,DF,2018-02-11 18:56:51,20.49,14.1,22,4.0
05cdf90df5dcc062b68cd8b3803f6228,bed_bath_table,SP,2018-02-07 12:04:39,34.9,16.11,12,3.0
05ce664903d14969bd94d9633ffd8f14,furniture_decor,RS,2018-01-09 00:16:48,69.9,19.98,24,5.0
05ce7829fca9c640cd884ba446956158,pet_shop,DF,2018-01-04 12:03:56,599.9,22.74,11,3.0
05cece27facc8007b2952d0b5bbfe9d6,electronics,SC,2018-01-26 14:09:20,11.55,15.1,13,5.0
05d27719c66597da0628a53f6009ed67,bed_bath_table,SP,2017-11-01 19:01:18,227.14,27.62,13,4.0
05d30aafa32e3fedf6eafb2e75648eec,housewares,SP,2017-04-27 10:17:51,101.94,87.12,11,5.0
05d3e8073cc594f353b950b312fc207c,musical_instruments,MG,2017-11-30 20:39:25,235.0,16.4,6,5.0
05d3fead61b937bd7176c28ef8ed34be,telephony,RJ,2018-01-09 16:25:31,79.49,17.0,26,5.0
05d43265b79289692a382c9f2a6c1547,health_beauty,SP,2018-08-26 04:53:46,220.0,14.84,2,5.0
05d46826bd0fb605d6b00e30e9141882,food,SP,2018-08-27 19:21:58,49.99,11.37,2,4.0
05d4aa8f649013fe68b769fa43ba7646,health_beauty,SP,2017-10-28 19:50:19,39.9,8.72,7,5.0
05d579e3abe4a2d25c8feca9f7a685d8,telephony,PR,2018-02-08 23:50:57,130.0,8.49,9,5.0
05d5a67b06f86425711075939a164657,perfumery,SP,2017-10-24 09:17:09,9.99,7.78,2,4.0
05d61bb749461f4805dbda51f767fa47,computers,SE,2017-08-29 19:04:05,1200.0,20.0,17,1.0
05d657dbf5a4b2e7a685903cc8bb03f0,garden_tools,MG,2018-01-30 09:37:46,179.0,26.87,9,5.0
05d6faf8d3942006edf7cbc669faa965,stationery,ES,2017-09-10 18:16:43,40.9,17.92,8,3.0
05d7aaa733ad65477075a3b5bf0f1017,consoles_games,SP,2017-10-22 08:18:52,19.9,11.85,8,5.0
05d885b852158b0280c4abe2cd5108b4,auto,BA,2018-06-10 13:27:42,997.8,42.84,10,1.0
05d92af741841f7bfebf71cc949b807b,garden_tools,MG,2018-01-26 19:54:09,49.9,17.6,12,4.0
05dbe6bf3e09d4e05160a98d0a926bb1,sports_leisure,MG,2017-10-03 19:05:31,150.0,23.92,13,3.0
05dc8285104a0f76f6e8d6b2ff9417b2,baby,SP,2018-08-24 13:38:56,134.9,9.69,4,3.0
05dc9045a35ab252a2b71dd4b0dfb63d,housewares,SP,2017-06-11 18:53:16,59.9,11.73,5,5.0
05ddc7eac5c1d01a5412368354426943,auto,RJ,2018-02-27 16:00:24,94.99,16.91,34,1.0
05ddf4cc62efcc6f34b8c693eaa2db01,consoles_games,DF,2018-07-03 18:18:34,69.99,18.59,6,5.0
05deb664157a8c5022b440fc420bb397,bed_bath_table,SP,2018-07-21 19:55:08,69.0,14.79,9,5.0
05df1c1ff1b3e0ba073493d2ca0bdffc,housewares,SP,2018-01-24 10:21:52,85.8,12.1,5,4.0
05e168bd339a82dc2739b847d4ca99f8,health_beauty,SC,2017-09-17 22:44:35,439.0,55.67,9,5.0
05e1843fb576fb0a18a1e9bdfa3c18b0,bed_bath_table,MG,2018-03-13 11:21:56,43.98,20.98,13,1.0
05e18a6cef41f63dc86b7b254954dffc,home_confort,RJ,2017-12-04 12:14:59,199.9,26.24,31,1.0
05e19ab996b114339f316bf41b359d52,watches_gifts,GO,2018-05-16 21:21:07,829.0,23.68,9,5.0
05e28a6a1994b77257df51a5e304b6ab,computers_accessories,RN,2017-11-24 20:55:09,19.74,21.15,13,5.0
05e2ab8de37670d9d0524473585092ec,computers_accessories,MG,2017-11-25 10:37:51,149.99,23.85,10,4.0
05e52cc535bf067c2eb8337443ca0fc0,pet_shop,RN,2017-05-21 16:55:28,119.0,36.15,11,5.0
05e6501cdfbd86fe9a3a788c3d411091,bed_bath_table,SP,2017-10-16 14:49:14,75.0,13.55,3,5.0
05e6d57ea1f64b4e9a0b37c669515cfc,toys,DF,2018-07-03 23:29:36,42.2,44.1,4,4.0
05e756a9715655ae26d98822c44eac0e,sports_leisure,SP,2018-05-17 14:56:38,68.9,12.92,21,2.0
05e7f330b0c9d2769d5aa193ee88baa7,computers_accessories,RJ,2017-03-27 16:43:20,34.9,14.52,10,5.0
05e8d222c5597784b04c804e183599c7,garden_tools,MG,2017-11-22 17:47:12,59.9,17.67,15,5.0
05e94f64bd375a4fc88a39430e020d54,computers_accessories,MG,2018-01-19 10:51:06,149.9,27.59,11,4.0
05e9e60e8b528b3563a1b1c2e8cfa64d,fashion_bags_accessories,SP,2017-12-09 10:47:07,259.99,14.16,12,5.0
05ea901eba2a26661f43478b5c6b02d0,furniture_decor,GO,2017-11-05 19:14:22,99.6,64.44,12,4.0
05ea910f7ffffe471fab783ea0d8e424,computers_accessories,RJ,2017-06-20 08:18:43,39.8,30.2,6,5.0
05ebeda0c1aefd787e0ddc914af75039,computers_accessories,SP,2018-08-14 10:07:51,368.9,38.78,8,5.0
05ec7d4c58b47c6c3249400c512851b2,toys,SC,2017-12-09 23:24:48,69.99,16.25,25,5.0
05ec8e2b68474e347ff47b71274e2361,sports_leisure,SC,2018-07-20 10:39:13,299.0,20.19,10,5.0
05ec9565bccc292561dec1d33bfefdfa,health_beauty,SP,2018-08-05 11:15:46,49.0,13.92,5,3.0
05ed121680df9ec2f89d4dc29310333a,books_technical,RJ,2018-03-05 07:27:39,33.0,15.1,24,1.0
05efc756dc2f2fdb4e8e914ad1a73f3c,toys,RJ,2017-05-25 09:31:14,79.9,14.31,2,5.0
05f0c78f07cfc889061aba07e9eff066,computers_accessories,SP,2018-01-26 10:59:37,89.56,12.76,8,3.0
05f18c930e9961675a68af3b18efaf6b,baby,MG,2018-08-03 14:06:35,29.99,14.51,6,5.0
05f215a71e36c6985cb764b530d1e45c,housewares,RJ,2017-07-18 17:07:11,20.7,15.1,11,5.0
05f24644b8019e68652b4216a5a5e956,construction_tools_safety,SP,2018-04-22 12:44:46,379.94,16.31,8,1.0
05f3fc274d71ebbd552966d716c9039d,auto,SP,2018-05-11 18:36:13,159.99,7.98,5,5.0
05f44408d29a64126c4abc87d2b2b038,auto,SP,2018-08-10 09:00:42,95.9,7.93,3,4.0
05f4c59e4404655a57c7bb10ff944d3d,stationery,SP,2017-12-06 15:36:24,259.8,19.44,4,5.0
05f54a9f4abf370b7c655d914159ab98,garden_tools,SP,2018-04-01 22:38:07,53.9,13.46,9,3.0
05f5cfec67106e59d6280f62c4792d25,bed_bath_table,MG,2018-07-26 10:20:44,49.9,15.45,4,5.0
05f8021cf7217f1990addecad0e24b7a,fixed_telephony,SP,2018-08-10 20:50:51,178.9,19.35,18,4.0
05f99bfc5053a88e0955bea396422a81,home_appliances_2,RJ,2017-10-25 23:21:21,159.0,30.15,27,4.0
05f9e5c577faa3a272454a2ceed5c64d,baby,PB,2018-04-14 20:23:39,39.9,50.85,41,1.0
05fad97db96406de1787c7a532c46a2b,garden_tools,RS,2018-06-19 11:34:27,82.99,23.38,7,5.0
05fb90958eaf5f1c3287acf11060525e,health_beauty,RS,2018-02-21 21:18:55,47.6,15.1,44,1.0
05fb9a42b233b4fb63dcaec6fac364a1,small_appliances,RS,2017-11-13 14:19:26,48.0,17.6,12,5.0
05fcb26e37b34aa73157fa81401b6b15,computers_accessories,RJ,2017-10-14 22:46:48,64.99,14.2,9,5.0
05fcd933547be81890bc4d62357fdf3f,computers_accessories,SP,2017-07-19 10:17:34,359.6,48.52,7,1.0
05fcebb08e5f6447834c6593dcec9c81,luggage_accessories,SP,2017-05-23 22:15:52,259.9,48.53,8,3.0
05fd18ef3ce628a45cd42bb394ff081b,perfumery,SP,2018-05-09 21:07:05,44.99,7.39,5,5.0
05fdf5f17c4a8b374e99ed52416d8766,housewares,RJ,2018-06-27 20:53:18,34.9,19.43,6,4.0
05fdfff95f5ea9ee431961288fce4e0c,watches_gifts,SP,2017-11-07 10:44:53,146.0,12.52,9,5.0
0603e869ecff28981f22e3ea3e91911b,furniture_decor,SP,2017-09-26 17:48:04,274.7,68.83,13,5.0
0606297cba03ae6663495514f5bdae0d,bed_bath_table,SP,2017-11-25 14:19:32,39.97,15.1,20,3.0
060653209bfa61cf4b308a00e3861875,baby,MG,2018-05-28 23:18:32,238.47,119.56,15,5.0
0606be58306f48924f5b44a39cfab9ec,computers_accessories,PA,2018-06-07 20:35:11,15.0,37.04,14,5.0
0607664f90518423fdddb69ae3cf375e,health_beauty,MG,2018-02-10 00:02:34,149.65,15.8,9,5.0
0607a1c003c16725855f65d6b738028a,housewares,SP,2017-08-19 23:08:25,42.9,21.18,4,5.0
0607f0efea4b566f1eb8f7d3c2397320,furniture_decor,SP,2018-03-06 09:47:07,125.98,20.18,3,5.0
0608991422469365a7b98644f2456aed,sports_leisure,SC,2017-02-05 15:53:52,195.0,48.72,18,5.0
0608b2d283db5e818a5056e8afc122b5,sports_leisure,SP,2018-03-14 11:26:07,46.0,7.39,5,5.0
06093968558c2db43ddc36679aacc280,toys,SP,2018-07-16 10:27:29,104.9,19.92,7,5.0
060a509c86c388937eb130705ea09e52,baby,RJ,2017-09-18 19:54:52,119.4,17.09,10,4.0
060b4964af74f7046c4bfd56ddeeb7e7,bed_bath_table,DF,2017-08-15 21:13:40,145.85,45.29,7,1.0
060b8f810cc106b90824b59a26ceb0db,home_construction,GO,2018-07-04 10:43:37,149.9,27.35,9,5.0
060c88a63c83f2dfaeea611cc18edefd,pet_shop,BA,2018-07-09 14:59:01,109.9,51.06,11,5.0
060e3be7253bd20351674ea9eec80ff6,computers_accessories,PE,2017-12-26 14:08:32,53.99,21.18,12,5.0
0611a79fca63467aea19ba6f75536058,watches_gifts,SP,2017-07-10 11:49:42,74.0,15.56,1,1.0
0611e51b65ca1c2274c5a2463141dcb6,pet_shop,PE,2017-10-10 14:24:10,430.0,36.81,10,5.0
061295e635460bf36f1bb41bd54fd2d2,watches_gifts,BA,2017-12-05 12:49:56,238.99,18.11,14,5.0
061304e42542425c8ff0be14d03126e4,auto,SP,2017-06-14 14:59:53,1999.99,29.63,30,1.0
06136e6a6532fabbd5675f8090fca4b3,home_appliances_2,BA,2018-07-20 15:09:26,30.09,42.49,14,5.0
0615cb58aaa538ad222e5ce52b5cc2bf,bed_bath_table,SP,2017-03-18 21:08:16,13.9,10.96,9,3.0
0616463c44a86e8478f9b065e17d7c65,construction_tools_construction,SP,2018-02-03 18:42:00,45.0,8.27,3,5.0
0616b1a248556f0f4c5aea97beb0729a,health_beauty,SP,2018-08-08 17:10:50,149.65,18.99,12,5.0
06174d5608937415007fcf764cf799af,bed_bath_table,RS,2018-03-28 21:53:05,48.0,18.23,15,4.0
0617fd3db51fa6cbebde41b9bd34b406,sports_leisure,MG,2018-05-28 14:03:52,271.0,27.98,18,4.0
0618bf2e52dc2aaefd882d186558e642,garden_tools,SP,2018-04-08 13:00:48,58.9,19.38,6,4.0
061a6c0d2222c7c9f49a21e108579b49,bed_bath_table,RJ,2017-02-08 18:28:10,79.9,14.73,15,5.0
061aa244b31dd240e079ad7a7ce3f32f,sports_leisure,SP,2017-09-22 15:37:18,139.8,12.18,4,5.0
061abe3150d5be34c25d2d6055a88575,sports_leisure,PA,2017-07-30 19:43:25,159.9,29.52,17,5.0
061b13cf87863db16e1a03178285ecfe,cool_stuff,DF,2018-08-11 13:33:50,26.88,38.46,14,3.0
061b74bca735bb2c1953e40bc098101d,furniture_decor,SP,2017-11-22 20:40:31,51.96,46.92,5,5.0
061ba2e2d7544790b6ed6b5b4dd9278c,watches_gifts,BA,2018-05-03 22:56:36,110.0,0.0,20,4.0
061bf20146d98ef4698d0324dc4392db,health_beauty,MG,2018-05-16 14:36:43,39.9,18.23,5,5.0
061c593a0c8fd1b92c2abc7c1a87b329,stationery,SC,2018-07-16 12:31:06,49.9,15.45,14,4.0
061c97a9bd7911f9d2031e1b820c344f,computers_accessories,SP,2017-04-21 13:18:31,299.0,16.26,18,5.0
061cafafafb36839a8ee7cf19ab807c6,housewares,SP,2018-03-14 07:03:01,154.99,11.71,9,1.0
061cc2095125b495f7221ed85a706c07,watches_gifts,GO,2018-04-13 19:43:09,55.0,15.27,17,3.0
061e6ce7ec63fcace40d4ae11584763c,cool_stuff,SP,2018-03-09 11:38:44,210.0,18.38,13,5.0
061eb3fa9ee22a8dc3c90060e5a637c9,health_beauty,SP,2018-05-30 12:06:45,49.9,15.23,13,3.0
061f2692f309a270bc04537e0a2508bb,bed_bath_table,SP,2017-12-05 19:03:15,89.9,12.33,5,2.0
0620816b111616c1a7c0e03f8929bc4a,perfumery,SP,2017-07-22 01:48:39,56.99,8.72,9,4.0
06215d34c1ec4e1106eb12ae5fd0370f,telephony,SC,2017-03-06 14:16:20,59.98,28.22,24,1.0
062171ae61a088263fec533c7b4aadca,watches_gifts,BA,2017-12-01 17:07:56,219.0,17.97,19,5.0
0625530241d6fc5812c0062962c29a7e,watches_gifts,ES,2018-06-24 18:35:49,148.0,19.14,9,5.0
06263a9c3476eea0ca0fd70081bc7cda,health_beauty,SP,2018-02-20 09:50:20,149.9,16.68,8,3.0
062668b0f8fe98dbe6d23ab391e22c81,health_beauty,SP,2018-01-02 12:33:25,349.9,19.7,11,4.0
0626a1c665314a1d0bf29ab063d5af74,telephony,SP,2018-06-06 10:58:21,29.99,12.79,7,4.0
0627a80d6b5c65e9b212271f845e34da,sports_leisure,PA,2017-10-30 22:57:51,33.8,42.38,46,5.0
0629053d0e1e598c7a5048031e19e31b,electronics,RJ,2018-06-25 21:39:42,29.1,21.5,4,3.0
0629771ee9bc4f49e6d2fb6d637f00a7,sports_leisure,SP,2018-04-12 19:30:55,135.0,15.04,8,5.0
062afb045916ff90100893d5df84c186,stationery,SP,2018-01-19 11:47:34,129.0,13.92,12,5.0
062b06f0cb6f133e2b963e4947345e17,electronics,RS,2018-04-25 15:47:46,144.0,43.16,9,5.0
062b1b23a7928be5abeb406e5889e08e,auto,PR,2018-03-21 22:46:08,322.0,186.38,48,5.0
062bddc5be851fec2b59598cc33498cd,telephony,RJ,2018-05-07 20:22:07,1520.88,28.53,8,1.0
062ce984a468dfa021e43bdf17ae158c,sports_leisure,SP,2018-04-26 18:53:53,119.48,13.28,11,3.0
062d3e3b803bd3e569cf8c165602f8f4,health_beauty,SP,2018-06-25 17:26:38,122.99,63.11,10,5.0
062e5ab5d16890def5883cd9fe35615e,watches_gifts,SP,2017-10-22 00:31:39,146.0,12.52,16,5.0
062e658558167913d261c1089bf9357c,health_beauty,PE,2017-06-07 09:12:50,119.95,33.29,7,5.0
062f0992a050330334749ffa530fa796,toys,MG,2017-01-27 16:55:48,129.99,18.0,14,5.0
062fb51d4257a8a7ef0bb5df1becde54,pet_shop,MG,2018-01-12 13:14:51,21.9,15.1,11,5.0
063009988101940b4392ba9b2f2ca112,sports_leisure,SP,2018-03-13 13:36:34,14.49,13.71,21,3.0
0630ba8015b69f03e65dbe4be3aceb4f,auto,MG,2017-03-14 17:21:42,117.3,22.29,14,4.0
063250ed406abc1e7730639c79d16a0b,watches_gifts,SC,2017-09-06 20:46:22,339.9,17.13,12,3.0
06339e75ee1b614953aef978ef01d766,furniture_decor,BA,2017-04-15 23:55:38,43.9,20.98,41,1.0
0633c2f778161bd80bf27cb619d6437c,health_beauty,MA,2017-02-08 12:31:33,23.9,24.35,13,5.0
06351d6c05e58972856f24bc50d69b23,sports_leisure,SP,2018-05-08 19:38:58,389.8,16.46,6,5.0
0635e2196d30b3003d5381ca15cb3d87,fashion_bags_accessories,RS,2018-05-03 14:37:40,49.0,10.66,18,5.0
0635ec73c8d9729fec281d4b87339be3,watches_gifts,RJ,2017-12-18 20:02:45,65.0,15.2,21,5.0
06369aa3e6e8c6d52a7df6a2cd76cb1b,health_beauty,PE,2018-02-01 17:22:04,84.99,19.13,31,4.0
06375e8bcbe64fb1da3b499fa42a7991,small_appliances,PR,2018-02-26 09:34:23,1899.05,82.17,17,5.0
063929a628206b3f69eaaa2e003ca695,pet_shop,DF,2017-12-02 17:15:54,120.0,20.33,10,5.0
063a0b076f63cb908176d8c1cc6ec049,garden_tools,RJ,2017-03-13 16:29:58,99.99,28.89,7,2.0
063bbb83c80ba8c04934c9ff389be77a,perfumery,MG,2018-02-07 08:52:01,53.99,15.13,12,5.0
063be5d2e54f57f9673b26b87c8d8bfc,health_beauty,MG,2017-05-08 22:53:37,82.0,16.33,5,5.0
063dda01b3489ce5f3bc164801e6e3e9,watches_gifts,SP,2018-03-07 22:15:03,120.0,17.75,24,1.0
063de687a6d9389fb6f6934d19d447f8,pet_shop,SP,2018-06-30 21:40:36,43.44,8.46,9,5.0
063f19fae1eadbb92dc30d00b7cc870c,furniture_decor,SP,2018-08-08 16:57:41,196.8,18.51,8,2.0
063f2375ecf74934d05e78a476f92cb5,costruction_tools_garden,SP,2018-07-08 10:20:36,56.9,36.6,19,5.0
063f6b61015cb748333bd76ef0deac47,bed_bath_table,SP,2018-01-04 14:12:09,75.5,13.55,7,5.0
0640b06b89343b8b664b6ddef40ba020,health_beauty,SP,2017-11-04 00:36:39,49.9,16.11,9,4.0
0641880e7059ec426c7e6f8ba1585bf7,bed_bath_table,RJ,2018-08-11 16:14:09,65.9,19.65,9,4.0
0641c2d6df642517fb73e1ac88a188a4,furniture_decor,SP,2018-03-29 12:45:01,79.9,19.53,12,5.0
0641d69ef04d0d7b004cb9ec0106c3ea,bed_bath_table,MG,2017-09-05 15:46:38,189.9,22.17,8,5.0
064314e503e36ce3869a9901434fc6f4,perfumery,SP,2018-08-16 13:39:30,132.3,9.09,7,5.0
064330ca980cc4023706283a3c4b89a4,watches_gifts,SP,2018-07-29 21:19:49,58.0,7.67,3,4.0
064406f58fe12697ff148d9a5851fe9e,stationery,SP,2018-02-01 15:30:02,89.0,9.44,8,5.0
0644bbc829f241622c4c83b08436c465,health_beauty,SP,2018-06-24 21:04:15,31.9,15.32,4,5.0
06450a9849cb4a8c2f3bbeba9995b64f,luggage_accessories,MG,2018-01-19 20:26:21,289.0,46.48,7,5.0
064558d37369c187c5e1e37eb534ba4d,stationery,SP,2018-02-28 17:22:16,39.99,8.72,6,5.0
0645ff0009ebb4d475c7e9d30520dd21,fashion_bags_accessories,MG,2017-11-10 20:39:54,39.9,12.48,8,5.0
0646e0e4885dd8c69dddd6b2742b3b1b,construction_tools_construction,RS,2018-02-07 14:58:06,552.8,18.62,14,5.0
06475c925f62299396ae63b9e9468486,pet_shop,SP,2017-09-05 11:05:36,16.99,12.48,7,5.0
0647c4896cbb3bcfe3a48f652dd058ca,computers_accessories,DF,2018-02-26 14:06:11,269.0,15.63,9,5.0
0647d9d193d898f2ff46c9e91a3c8c4b,computers_accessories,PR,2017-05-09 14:41:10,755.6,82.24,13,5.0
0647f4a0c12192bfb5ea1032d2e2ecdb,garden_tools,SP,2017-09-18 01:02:59,72.8,12.01,3,5.0
06486b73d8d1705c15e0d13f6adcbf84,fashion_bags_accessories,SP,2018-01-20 18:32:47,56.0,7.78,5,5.0
064895b0b58ab3f84d9d3b0a2b800205,pet_shop,PR,2017-09-05 01:11:20,59.99,16.18,9,4.0
0648c919c26e4ed9eae8879a4c17796e,cool_stuff,GO,2017-04-27 16:06:35,849.0,174.95,13,5.0
06495b5a6aa3e4527e8c1fb34d47ea70,telephony,BA,2018-02-21 00:35:53,18.9,16.79,20,3.0
06499dd792313ae78e92e4819ffceff9,housewares,MG,2017-04-26 11:30:38,83.9,14.76,14,4.0
064c48df7cb281b1f0f0cfcaa2a69662,health_beauty,AL,2017-05-24 19:32:16,349.9,29.3,20,5.0
064c5d7833bce7bb4c9bff1302ac9d0a,bed_bath_table,RJ,2018-02-26 20:57:39,65.9,16.22,25,5.0
064e219a982901ccffc2d33432b77a2c,sports_leisure,SP,2018-04-10 19:24:04,134.0,15.03,10,2.0
064eacf6619a7203b06b7187bf3a3779,electronics,RS,2018-01-03 18:07:35,23.7,14.1,13,4.0
0650ef96422834cca0cc7799efbf6307,cool_stuff,RS,2017-02-04 12:46:02,99.9,18.98,10,4.0
065102a3bb506a1010c90b7a4f2700b2,computers_accessories,PR,2018-03-02 11:34:37,149.0,15.55,1,5.0
0651282cd5dd7e7103729d800b143334,bed_bath_table,DF,2017-07-11 21:12:51,141.99,45.45,14,5.0
0651c427722f910d3a2238dca1975fcc,health_beauty,MG,2017-12-04 22:28:27,1375.65,24.38,10,4.0
0652543c9f8586d33500c3d0e4ddc6a6,furniture_decor,SP,2017-05-11 12:28:01,52.99,9.34,7,4.0
0653c5290cf561492eae4f626799994d,bed_bath_table,SP,2017-09-19 17:48:28,148.0,14.64,3,5.0
0653cf037de0812e8ba775b4a0ea9c2f,housewares,DF,2018-01-11 16:30:57,79.9,17.81,12,1.0
06544096bb7077c0f701d0d6f660e11f,bed_bath_table,SP,2017-03-30 17:07:08,83.36,11.97,11,5.0
0654d38aef9f16500a4d8f635dde87f9,small_appliances,SP,2018-04-05 17:05:05,28.0,8.29,4,5.0
0654ec8b2a748a63a67ea1e763857357,audio,SP,2017-10-26 06:25:01,19.9,7.78,4,4.0
06556f76bd21201c0deb015022757aa8,sports_leisure,RS,2018-02-01 21:17:50,149.0,18.29,18,5.0
0655a10c9ee5cb0fa451edebb94102be,furniture_decor,SP,2017-12-30 20:37:52,179.0,36.76,9,5.0
0655bb542cf38197d920ac1c5c89ae9c,musical_instruments,SP,2018-03-08 02:27:25,88.9,12.77,8,4.0
0656252be8b31ab4b264a730f9e600cb,office_furniture,SP,2018-03-07 14:11:18,119.99,18.95,15,5.0
065881aa6f8059a970c8fd9947f717e4,perfumery,RJ,2018-01-17 19:32:02,98.9,14.44,12,1.0
06588330ec63ae7132289b092c148ec8,telephony,MS,2018-01-23 18:28:59,49.0,15.1,8,5.0
0658b7d98d204e0beefedd5e8c0fad45,office_furniture,SP,2018-01-15 23:37:49,146.99,35.19,17,3.0
065963d921de479181824ca8d8737935,cool_stuff,SP,2018-02-07 20:18:59,455.0,18.95,19,5.0
0659ee4a8b8b8da8337c94d35e423c74,sports_leisure,RS,2017-11-24 14:30:49,315.0,53.94,7,5.0
065a7d9057589f809082e012f696cb5d,auto,BA,2018-04-11 10:48:09,51.9,22.07,21,3.0
065ac4b340bafd4f6bee041c63e10aef,housewares,RJ,2017-06-02 12:37:27,16.99,15.1,11,3.0
065b60cb1eb8ac3e010b81d60ab6a5a7,bed_bath_table,SP,2018-04-15 17:15:31,189.9,13.23,2,5.0
065bc1a2569e7a22835b49f40208f394,musical_instruments,SP,2017-11-09 13:49:13,199.0,10.21,4,4.0
065be848b8cc9a907f12d443b2e4df7f,housewares,SP,2017-10-15 09:05:49,69.9,13.08,3,4.0
065c76c0f11720ac66d53d0903f762b6,home_appliances,SP,2018-03-27 11:09:52,208.95,46.92,7,5.0
065d4f458013cd9c9e716f8be1ca00d1,perfumery,RJ,2017-11-05 23:44:57,59.9,8.27,5,1.0
065d7ca47199c0b027e288a77c59a167,housewares,MG,2018-07-29 16:07:13,65.0,18.26,6,4.0
065d95bb9e6d5bbc0a5a2c40579b16e5,health_beauty,SP,2018-05-08 09:38:47,95.0,7.53,3,5.0
065f2124da64e6bddb1120142f2ad73a,computers_accessories,PI,2018-04-05 10:17:48,517.99,107.87,6,5.0
065f2f78a7067e37f695bed618512704,health_beauty,SP,2017-09-06 14:34:17,18.17,11.85,7,4.0
065fb1ee0ec59ea0a68b3105a59a69ce,bed_bath_table,RJ,2018-01-24 10:52:09,84.44,19.83,28,5.0
0660b9ab6d1e2653ba4395a095e58cad,watches_gifts,SP,2018-02-27 23:25:30,124.0,15.62,21,1.0
06613112cdd7761776322081835b1b96,consoles_games,SP,2018-02-27 17:19:46,32.5,11.85,10,3.0
0661cdf16c55936467e8d8c561e50730,pet_shop,SP,2018-08-12 10:49:23,5.99,7.39,13,4.0
0662642f8ec31225fd369ca4026cb610,perfumery,BA,2017-07-22 19:21:05,56.99,16.84,20,1.0
0664199560952a51d76e1ccdadbd2cb7,bed_bath_table,SP,2017-03-20 17:52:09,89.9,11.24,8,2.0
0665734cec5349770a82280c326abc2b,bed_bath_table,SP,2018-01-17 22:07:24,39.9,11.73,6,5.0
06661c686ea79767c8ab8b8ffa3e62fd,furniture_decor,SP,2017-11-06 22:25:04,39.9,13.37,8,5.0
0666806082c797ed8410aadc2e08f286,furniture_decor,SP,2017-06-29 13:40:49,59.9,11.92,8,5.0
0667371275636232a05d55f2a8eada60,food,GO,2018-07-08 12:06:00,27.9,18.3,16,4.0
066772e2164fd7dbdff9ded585851352,furniture_decor,SP,2017-03-27 22:37:36,63.98,31.12,5,2.0
066783a7a5bfa25f21a22e17c7ec9137,telephony,DF,2017-04-22 14:01:05,49.0,16.05,16,1.0
